acc,entry,HPhylomeDB|P00395,EggNOG|COG0843,HOGENOM|NA,HOVERGEN|HBG003841,KO|K02256,OMA|FHGLASM,Total
Q5YRP8,COX1A_NOCFA,0,1,0,0,0,0,1
Q5Y4Q8,COX1_BOSMU,0,0,0,1,0,0,1
Q5XT74,Q5XT74_HUMAN,0,0,0,1,0,0,1
Q5XS99,Q5XS99_HUMAN,0,0,0,1,0,0,1
Q5XRR7,Q5XRR7_HUMAN,0,0,0,1,0,0,1
Q5XL38,Q5XL38_PANGG,0,0,0,1,0,0,1
Q5X8F8,Q5X8F8_LEGPA,0,1,0,0,0,0,1
Q5WPA6,Q5WPA6_BUBBU,0,0,0,1,0,0,1
Q85U58,Q85U58_ANSAL,0,0,0,1,0,0,1
Q85UE9,Q85UE9_EUTAL,0,0,0,1,0,0,1
Q4KWC6,Q4KWC6_9TELE,0,0,0,1,0,0,1
Q974P8,Q974P8_SULTO,0,1,0,0,0,0,1
Q95911,COX1_POLOR,0,0,0,1,0,0,1
Q95938,Q95938_RAT,0,0,0,1,0,0,1
Q95A23,Q95A23_CONMY,0,0,0,1,0,0,1
Q96062,COX1_RHIUN,0,0,0,1,0,0,1
Q96XX2,Q96XX2_SULTO,0,1,0,0,0,0,1
Q974I2,Q974I2_SULTO,0,1,0,0,0,0,1
Q97VG9,Q97VG9_SULSO,0,1,0,0,0,0,1
Q958C9,Q958C9_APTHA,0,0,0,1,0,0,1
Q981A5,Q981A5_SULSO,0,1,0,0,0,0,1
Q985X1,Q985X1_RHILO,0,0,0,0,0,1,1
Q99V37,QOX1_STAAM,0,1,0,0,0,0,1
Q9A300,Q9A300_CAUCR,0,0,0,0,0,1,1
Q9B1J9,Q9B1J9_HUMAN,0,0,0,1,0,0,1
Q9B1K0,Q9B1K0_HUMAN,0,0,0,1,0,0,1
Q958E2,Q958E2_TINMA,0,0,0,1,0,0,1
Q958B6,Q958B6_RHEPE,0,0,0,1,0,0,1
Q951H0,Q951H0_9PICI,0,0,0,1,0,0,1
Q953H9,Q953H9_VOLKI,0,0,0,1,0,0,1
Q951H3,Q951H3_PICAR,0,0,0,1,0,0,1
Q951H4,Q951H4_PICAR,0,0,0,1,0,0,1
Q951H5,Q951H5_PICAL,0,0,0,1,0,0,1
Q951H6,Q951H6_PICAL,0,0,0,1,0,0,1
Q951I3,Q951I3_ONCTS,0,0,0,1,0,0,1
Q952S4,Q952S4_TRIVU,0,0,0,1,0,0,1
Q953J2,Q953J2_EPIFU,0,0,0,1,0,0,1
Q958A7,Q958A7_EUDEL,0,0,0,1,0,0,1
Q953K5,Q953K5_OCHCO,0,0,0,1,0,0,1
Q953L8,Q953L8_ECHGY,0,0,0,1,0,0,1
Q956S3,Q956S3_IGUIG,0,0,0,1,0,0,1
Q957R5,Q957R5_9SAUR,0,0,0,1,0,0,1
Q957U9,Q957U9_HUMAN,0,0,0,1,0,0,1
Q957Y5,Q957Y5_ANODD,0,0,0,1,0,0,1
Q9B213,Q9B213_CAICR,0,0,0,1,0,0,1
Q9B2G7,Q9B2G7_ISOMA,0,0,0,1,0,0,1
Q9B2U7,Q9B2U7_HUMAN,0,0,0,1,0,0,1
Q9B861,Q9B861_THEGE,0,0,0,1,0,0,1
Q9B855,Q9B855_PROVE,0,0,0,1,0,0,1
Q9B856,Q9B856_9PRIM,0,0,0,1,0,0,1
Q9B857,Q9B857_TARBA,0,0,0,1,0,0,1
Q9B858,Q9B858_SAISC,0,0,0,1,0,0,1
Q9B859,Q9B859_SAIUS,0,0,0,1,0,0,1
Q9B860,Q9B860_CHLAE,0,0,0,1,0,0,1
Q9B8A3,Q9B8A3_TRISP,0,0,0,0,1,0,1
Q9B2U9,Q9B2U9_HUMAN,0,0,0,1,0,0,1
Q9B8X8,Q9B8X8_SCHMA,0,0,0,0,1,0,1
Q9B9V3,Q9B9V3_HIMJA,0,0,0,1,0,0,1
Q9CBQ5,COX1_MYCLE,0,1,0,0,0,0,1
Q9G391,Q9G391_ECHTE,0,0,0,1,0,0,1
Q9G3S1,Q9G3S1_CHATU,0,0,0,1,0,0,1
Q9G3T4,Q9G3T4_PTESA,0,0,0,1,0,0,1
Q9B854,Q9B854_TUPGL,0,0,0,1,0,0,1
Q9B812,Q9B812_SPETR,0,0,0,1,0,0,1
Q9B702,Q9B702_APTAU,0,0,0,1,0,0,1
Q9B6Z1,Q9B6Z1_CASBE,0,0,0,1,0,0,1
Q9B6Y0,Q9B6Y0_CRYTA,0,0,0,1,0,0,1
Q9B6W8,Q9B6W8_DINGI,0,0,0,1,0,0,1
Q9B6V5,Q9B6V5_DRONO,0,0,0,1,0,0,1
Q9B6U5,Q9B6U5_9AVES,0,0,0,1,0,0,1
Q9B6T2,Q9B6T2_EUDEL,0,0,0,1,0,0,1
Q9B6G0,Q9B6G0_THRSW,0,0,0,1,0,0,1
Q9B6E6,Q9B6E6_YARLI,0,0,0,0,1,0,1
Q9B6E5,Q9B6E5_YARLI,0,0,0,0,1,0,1
Q9B633,Q9B633_ANGJA,0,0,0,1,0,0,1
Q9B607,Q9B607_PLEAT,0,0,0,1,0,0,1
Q9B2W6,Q9B2W6_HUMAN,0,0,0,1,0,0,1
Q9B2V6,Q9B2V6_HUMAN,0,0,0,1,0,0,1
Q9B2V2,Q9B2V2_HUMAN,0,0,0,1,0,0,1
Q951H2,Q951H2_LEUBO,0,0,0,1,0,0,1
Q951G9,Q951G9_9PICI,0,0,0,1,0,0,1
Q9G6P8,Q9G6P8_9TELE,0,0,0,1,0,0,1
Q94WM7,Q94WM7_9TELE,0,0,0,1,0,0,1
Q94WL9,Q94WL9_9GOBI,0,0,0,1,0,0,1
Q94WM0,Q94WM0_GILMI,0,0,0,1,0,0,1
Q94WM1,Q94WM1_9GOBI,0,0,0,1,0,0,1
Q94WM3,Q94WM3_9GOBI,0,0,0,1,0,0,1
Q94WM5,Q94WM5_9GOBI,0,0,0,1,0,0,1
Q94WM6,Q94WM6_9TELE,0,0,0,1,0,0,1
Q94WN1,Q94WN1_9GOBI,0,0,0,1,0,0,1
Q94WL7,Q94WL7_9GOBI,0,0,0,1,0,0,1
Q94WN2,Q94WN2_NEMMA,0,0,0,1,0,0,1
Q94WN3,Q94WN3_NEMMA,0,0,0,1,0,0,1
Q94WN4,Q94WN4_CORHY,0,0,0,1,0,0,1
Q94WN5,Q94WN5_CORPE,0,0,0,1,0,0,1
Q94WR7,COX1_BUTBU,0,0,0,1,0,0,1
Q94XJ5,Q94XJ5_NEOFS,0,0,0,1,0,0,1
Q94WL8,Q94WL8_9GOBI,0,0,0,1,0,0,1
Q94WL6,Q94WL6_9GOBI,0,0,0,1,0,0,1
Q951G8,Q951G8_9PICI,0,0,0,1,0,0,1
Q94WK4,Q94WK4_9GOBI,0,0,0,1,0,0,1
Q94WJ8,Q94WJ8_9GOBI,0,0,0,1,0,0,1
Q94WJ9,Q94WJ9_9GOBI,0,0,0,1,0,0,1
Q94WK0,Q94WK0_GOBHI,0,0,0,1,0,0,1
Q94WK1,Q94WK1_PTEZE,0,0,0,1,0,0,1
Q94WK2,Q94WK2_PTEZE,0,0,0,1,0,0,1
Q94WK3,Q94WK3_PTEMO,0,0,0,1,0,0,1
Q94WK6,Q94WK6_9GOBI,0,0,0,1,0,0,1
Q94WL5,Q94WL5_9GOBI,0,0,0,1,0,0,1
Q94WK7,Q94WK7_9GOBI,0,0,0,1,0,0,1
Q94WK8,Q94WK8_9GOBI,0,0,0,1,0,0,1
Q94WK9,Q94WK9_9GOBI,0,0,0,1,0,0,1
Q94WL0,Q94WL0_9GOBI,0,0,0,1,0,0,1
Q94WL3,Q94WL3_9GOBI,0,0,0,1,0,0,1
Q94WL4,Q94WL4_9GOBI,0,0,0,1,0,0,1
Q94YD0,Q94YD0_PIPAB,0,0,0,1,0,0,1
Q94YE2,Q94YE2_SORUN,0,0,0,1,0,0,1
Q94YN0,Q94YN0_PELNI,0,0,0,1,0,0,1
Q951G0,Q951G0_9PICI,0,0,0,1,0,0,1
Q951F4,Q951F4_PICPB,0,0,0,1,0,0,1
Q951F5,Q951F5_PICPB,0,0,0,1,0,0,1
Q951F6,Q951F6_DRYNU,0,0,0,1,0,0,1
Q951F7,Q951F7_DRYNU,0,0,0,1,0,0,1
Q951F8,Q951F8_9PICI,0,0,0,1,0,0,1
Q951F9,Q951F9_9PICI,0,0,0,1,0,0,1
Q951G1,Q951G1_9PICI,0,0,0,1,0,0,1
Q94YP3,Q94YP3_PANBU,0,0,0,1,0,0,1
Q951G2,Q951G2_DENMB,0,0,0,1,0,0,1
Q951G3,Q951G3_DENMB,0,0,0,1,0,0,1
Q951G4,Q951G4_9PICI,0,0,0,1,0,0,1
Q951G5,Q951G5_9PICI,0,0,0,1,0,0,1
Q951G6,Q951G6_DENLC,0,0,0,1,0,0,1
Q951G7,Q951G7_DENLC,0,0,0,1,0,0,1
Q951F3,Q951F3_DRYSC,0,0,0,1,0,0,1
Q951F2,Q951F2_DRYSC,0,0,0,1,0,0,1
Q951F1,Q951F1_PICSR,0,0,0,1,0,0,1
Q951F0,Q951F0_PICTR,0,0,0,1,0,0,1
Q951E9,Q951E9_PICTR,0,0,0,1,0,0,1
Q951E8,Q951E8_LEUVI,0,0,0,1,0,0,1
Q951E7,Q951E7_LEUVI,0,0,0,1,0,0,1
Q951E6,Q951E6_9PICI,0,0,0,1,0,0,1
Q951E5,Q951E5_9PICI,0,0,0,1,0,0,1
Q951E4,Q951E4_9PICI,0,0,0,1,0,0,1
Q950Y4,Q950Y4_TETTH,0,0,0,0,1,0,1
Q94ZL8,Q94ZL8_CEBAL,0,0,0,1,0,0,1
Q94ZE1,Q94ZE1_EPTBU,0,0,0,1,0,0,1
Q94Z89,Q94Z89_MACSY,0,0,0,1,0,0,1
Q94Z69,Q94Z69_NYCCO,0,0,0,1,0,0,1
Q94YS2,Q94YS2_9TELE,0,0,0,1,0,0,1
Q94YQ4,Q94YQ4_9TELE,0,0,0,1,0,0,1
Q9G6N3,Q9G6N3_PTEDA,0,0,0,1,0,0,1
Q9G6R1,Q9G6R1_9TELE,0,0,0,1,0,0,1
Q85UI3,Q85UI3_CIOSA,0,0,0,1,0,0,1
Q9TAC0,Q9TAC0_9PASS,0,0,0,1,0,0,1
Q9TAA8,Q9TAA8_MACPU,0,0,0,1,0,0,1
Q9TAB0,Q9TAB0_MANME,0,0,0,1,0,0,1
Q9TAB2,Q9TAB2_9PASS,0,0,0,1,0,0,1
Q9TAB4,Q9TAB4_9PASS,0,0,0,1,0,0,1
Q9TAB6,Q9TAB6_MELLS,0,0,0,1,0,0,1
Q9TAB8,Q9TAB8_9PASS,0,0,0,1,0,0,1
Q9TAC2,Q9TAC2_PARST,0,0,0,1,0,0,1
Q9TAA4,Q9TAA4_9PASS,0,0,0,1,0,0,1
Q9TAC4,Q9TAC4_9PASS,0,0,0,1,0,0,1
Q9TAC6,Q9TAC6_LOBSE,0,0,0,1,0,0,1
Q9TAC8,Q9TAC8_CNEMA,0,0,0,1,0,0,1
Q9TAD0,Q9TAD0_CORFI,0,0,0,1,0,0,1
Q9TAD2,Q9TAD2_CORCD,0,0,0,1,0,0,1
Q9TAD4,Q9TAD4_TURMI,0,0,0,1,0,0,1
Q9TAA6,Q9TAA6_MELFU,0,0,0,1,0,0,1
Q9TAA2,Q9TAA2_CRATI,0,0,0,1,0,0,1
Q9MNQ7,Q9MNQ7_GUIGU,0,0,0,1,0,0,1
Q9MNR5,Q9MNR5_CHAPE,0,0,0,1,0,0,1
Q9MNQ9,Q9MNQ9_9AVES,0,0,0,1,0,0,1
Q9MNR0,Q9MNR0_9AVES,0,0,0,1,0,0,1
Q9MNR1,Q9MNR1_9AVES,0,0,0,1,0,0,1
Q9MNR2,Q9MNR2_COLST,0,0,0,1,0,0,1
Q9MNR3,Q9MNR3_CHOMI,0,0,0,1,0,0,1
Q9MNR4,Q9MNR4_BUBVI,0,0,0,1,0,0,1
Q9MNR6,Q9MNR6_TURVA,0,0,0,1,0,0,1
Q9TA09,Q9TA09_LAMFL,0,0,0,1,0,0,1
Q9PSF7,Q9PSF7_LATCH,0,0,0,1,0,0,1
Q9T3P1,Q9T3P1_SALAL,0,0,0,1,0,0,1
Q9T9D7,Q9T9D7_PAROL,0,0,0,1,0,0,1
Q9T9I0,Q9T9I0_HALRO,0,0,0,1,0,0,1
Q9T9X7,Q9T9X7_PONPY,0,0,0,1,0,0,1
Q9T9Y8,Q9T9Y8_GORGO,0,0,0,1,0,0,1
Q9TAD6,Q9TAD6_CATGU,0,0,0,1,0,0,1
Q9TAD7,Q9TAD7_PTIVI,0,0,0,1,0,0,1
Q9TAD8,Q9TAD8_CYACR,0,0,0,1,0,0,1
Q9ZZY9,COX1_HIPAM,0,0,0,1,0,0,1
Q9ZY43,Q9ZY43_AMBRA,0,0,0,1,0,0,1
Q9ZZ35,Q9ZZ35_CORFR,0,0,0,1,0,0,1
Q9ZZ52,COX1_SQUAC,0,0,0,1,0,0,1
Q9ZZA2,Q9ZZA2_TYTAL,0,0,0,1,0,0,1
Q9ZZM6,COX1_SALSA,0,0,0,1,0,0,1
Q9ZZQ5,Q9ZZQ5_CYAME,0,0,0,0,0,1,1
S4UW59,S4UW59_NOMLE,0,0,0,0,1,0,1
Q9TAD9,Q9TAD9_9CORV,0,0,0,1,0,0,1
T1M0X5,T1M0X5_TRIUA,0,0,0,0,0,1,1
V5KWX3,V5KWX3_PIG,0,0,0,0,0,1,1
V5RMP5,V5RMP5_PTEAL,0,0,0,0,1,0,1
V9PA74,V9PA74_SHEEP,0,0,0,0,0,1,1
W1PAH9,W1PAH9_AMBTC,0,0,0,0,1,0,1
W6XWC1,W6XWC1_COCCA,0,0,0,0,1,0,1
Q9ZXY2,COX1_PAPHA,0,0,0,1,0,0,1
Q9YDX6,AOX1_AERPE,0,1,0,0,0,0,1
Q9YBH5,Q9YBH5_AERPE,0,1,0,0,0,0,1
Q9XPG0,Q9XPG0_SIGGR,0,0,0,1,0,0,1
Q9XPF2,Q9XPF2_PLEEG,0,0,0,1,0,0,1
Q9XMI7,Q9XMI7_ORYAF,0,0,0,1,0,0,1
Q9XL27,Q9XL27_VIDCH,0,0,0,1,0,0,1
Q9XL16,Q9XL16_9PASS,0,0,0,1,0,0,1
Q9XKZ3,Q9XKZ3_AYTAM,0,0,0,1,0,0,1
Q9XKW7,Q9XKW7_9SAUR,0,0,0,1,0,0,1
Q9X813,COX1A_STRCO,0,1,0,0,0,0,1
Q9TGM4,AI4_DICDI,0,1,0,0,0,0,1
Q9TAE4,Q9TAE4_9CORV,0,0,0,1,0,0,1
Q9TAE3,Q9TAE3_9CORV,0,0,0,1,0,0,1
Q9TAE2,Q9TAE2_PARRA,0,0,0,1,0,0,1
Q9TAE1,Q9TAE1_PARRB,0,0,0,1,0,0,1
Q9TAE0,Q9TAE0_9CORV,0,0,0,1,0,0,1
Q9MNQ8,Q9MNQ8_CROAN,0,0,0,1,0,0,1
Q9MNQ6,Q9MNQ6_9AVES,0,0,0,1,0,0,1
Q9G6S1,Q9G6S1_CORLV,0,0,0,1,0,0,1
Q9MCY6,Q9MCY6_9PICI,0,0,0,1,0,0,1
Q9MCY0,Q9MCY0_9PICI,0,0,0,1,0,0,1
Q9MCY1,Q9MCY1_MELCR,0,0,0,1,0,0,1
Q9MCY2,Q9MCY2_MELCR,0,0,0,1,0,0,1
Q9MCY3,Q9MCY3_HYLPL,0,0,0,1,0,0,1
Q9MCY4,Q9MCY4_HYLPL,0,0,0,1,0,0,1
Q9MCY5,Q9MCY5_9PICI,0,0,0,1,0,0,1
Q9MCY7,Q9MCY7_COLAU,0,0,0,1,0,0,1
Q9MCX8,Q9MCX8_COLRB,0,0,0,1,0,0,1
Q9MCY8,Q9MCY8_COLAU,0,0,0,1,0,0,1
Q9MDD7,Q9MDD7_CICCI,0,0,0,1,0,0,1
Q9MDJ2,Q9MDJ2_PLAFA,0,0,0,0,1,0,1
Q9MEI8,Q9MEI8_VICPA,0,0,0,1,0,0,1
Q9MET4,Q9MET4_PHYCD,0,0,0,1,0,0,1
Q9MEV8,Q9MEV8_SCIVU,0,0,0,1,0,0,1
Q9MCX9,Q9MCX9_9PICI,0,0,0,1,0,0,1
Q9MCX7,Q9MCX7_COLRB,0,0,0,1,0,0,1
Q9MNQ5,Q9MNQ5_CORCN,0,0,0,1,0,0,1
Q9HN95,Q9HN95_HALSA,0,1,0,0,0,0,1
Q9G6T5,Q9G6T5_9TELE,0,0,0,1,0,0,1
Q9G7S4,Q9G7S4_PIG,0,0,0,1,0,0,1
Q9G7T3,Q9G7T3_PIG,0,0,0,1,0,0,1
Q9G9Q9,Q9G9Q9_GILMI,0,0,0,1,0,0,1
Q9GA28,Q9GA28_TUPBE,0,0,0,1,0,0,1
Q9GAT2,Q9GAT2_ASPNG,0,0,0,0,1,0,1
Q9I426,CYOB_PSEAE,0,1,0,0,0,0,1
Q9MCX6,Q9MCX6_LEUVI,0,0,0,1,0,0,1
Q9K451,COX1B_STRCO,0,1,0,0,0,0,1
Q9MCX1,Q9MCX1_9PICI,0,0,0,1,0,0,1
Q9MCX2,Q9MCX2_9PICI,0,0,0,1,0,0,1
Q9MCX3,Q9MCX3_SPHRU,0,0,0,1,0,0,1
Q9MCX4,Q9MCX4_SPHRU,0,0,0,1,0,0,1
Q9MCX5,Q9MCX5_LEUVI,0,0,0,1,0,0,1
Q9MGF6,Q9MGF6_9SAUR,0,0,0,1,0,0,1
Q9MGF7,Q9MGF7_9SAUR,0,0,0,1,0,0,1
Q9MGF8,Q9MGF8_9SAUR,0,0,0,1,0,0,1
Q9MGI4,Q9MGI4_ZOOVI,0,0,0,1,0,0,1
Q9MGH8,Q9MGH8_9SAUR,0,0,0,1,0,0,1
Q9MGH9,Q9MGH9_AMEAM,0,0,0,1,0,0,1
Q9MGI0,Q9MGI0_9SAUR,0,0,0,1,0,0,1
Q9MGI1,Q9MGI1_9SAUR,0,0,0,1,0,0,1
Q9MGI2,Q9MGI2_9SAUR,0,0,0,1,0,0,1
Q9MGI3,Q9MGI3_PODSI,0,0,0,1,0,0,1
Q9MGI5,Q9MGI5_9SAUR,0,0,0,1,0,0,1
Q9MGF9,Q9MGF9_9SAUR,0,0,0,1,0,0,1
Q9MGI6,Q9MGI6_9SAUR,0,0,0,1,0,0,1
Q9MGI7,Q9MGI7_9SAUR,0,0,0,1,0,0,1
Q9MIA7,Q9MIA7_TYPNA,0,0,0,1,0,0,1
Q9MIE0,Q9MIE0_BOMMO,0,0,0,0,1,0,1
Q9MJB4,Q9MJB4_TALEU,0,0,0,1,0,0,1
Q9MNQ4,Q9MNQ4_OPIHO,0,0,0,1,0,0,1
Q9MGH7,Q9MGH7_9SAUR,0,0,0,1,0,0,1
Q9MGH6,Q9MGH6_9SAUR,0,0,0,1,0,0,1
Q9MGH5,Q9MGH5_9SAUR,0,0,0,1,0,0,1
Q9MGH4,Q9MGH4_9SAUR,0,0,0,1,0,0,1
Q9MGH3,Q9MGH3_9SAUR,0,0,0,1,0,0,1
Q9MGH2,Q9MGH2_PSAAL,0,0,0,1,0,0,1
Q9MGH1,Q9MGH1_ACAER,0,0,0,1,0,0,1
Q9MGH0,Q9MGH0_TIMLE,0,0,0,1,0,0,1
Q9MGG9,Q9MGG9_9SAUR,0,0,0,1,0,0,1
Q9MGG8,Q9MGG8_9SAUR,0,0,0,1,0,0,1
Q9MGG7,Q9MGG7_PODMU,0,0,0,1,0,0,1
Q9MGG6,Q9MGG6_9SAUR,0,0,0,1,0,0,1
Q9MGG5,Q9MGG5_9SAUR,0,0,0,1,0,0,1
Q9MGG4,Q9MGG4_PODHI,0,0,0,1,0,0,1
Q9MGG3,Q9MGG3_9SAUR,0,0,0,1,0,0,1
Q9MGG2,Q9MGG2_9SAUR,0,0,0,1,0,0,1
Q9MGG1,Q9MGG1_9SAUR,0,0,0,1,0,0,1
Q94WJ7,Q94WJ7_CTEFR,0,0,0,1,0,0,1
Q94WJ6,Q94WJ6_9GOBI,0,0,0,1,0,0,1
Q94WJ5,Q94WJ5_HYPCM,0,0,0,1,0,0,1
Q8HLN3,Q8HLN3_9TELE,0,0,0,1,0,0,1
Q8HLF5,Q8HLF5_ZENJA,0,0,0,1,0,0,1
Q8HLG8,Q8HLG8_PARPF,0,0,0,1,0,0,1
Q8HLI1,Q8HLI1_9TELE,0,0,0,1,0,0,1
Q8HLJ4,Q8HLJ4_OSTJA,0,0,0,1,0,0,1
Q8HLK7,Q8HLK7_BARDE,0,0,0,1,0,0,1
Q8HLM0,Q8HLM0_MONJA,0,0,0,1,0,0,1
Q8HLP6,Q8HLP6_DIRAR,0,0,0,1,0,0,1
Q8HLC9,Q8HLC9_NEORH,0,0,0,1,0,0,1
Q8HLQ9,Q8HLQ9_DIRVE,0,0,0,1,0,0,1
Q8HLS2,Q8HLS2_ANOCO,0,0,0,1,0,0,1
Q8HLT5,Q8HLT5_9TELE,0,0,0,1,0,0,1
Q8HLU8,Q8HLU8_9TELE,0,0,0,1,0,0,1
Q8HLW1,Q8HLW1_GAMAF,0,0,0,1,0,0,1
Q8HLY6,Q8HLY6_9TELE,0,0,0,1,0,0,1
Q8HLE2,Q8HLE2_ALLNG,0,0,0,1,0,0,1
Q8HLB6,Q8HLB6_9TELE,0,0,0,1,0,0,1
Q8HKP6,Q8HKP6_9GOBI,0,0,0,1,0,0,1
Q8HL00,Q8HL00_9TELE,0,0,0,1,0,0,1
Q8HKS2,Q8HKS2_9TELE,0,0,0,1,0,0,1
Q8HKT5,Q8HKT5_SALFA,0,0,0,1,0,0,1
Q8HKU8,Q8HKU8_PETBE,0,0,0,1,0,0,1
Q8HKW1,Q8HKW1_PHOCR,0,0,0,1,0,0,1
Q8HKX4,Q8HKX4_LYCTO,0,0,0,1,0,0,1
Q8HKY7,Q8HKY7_PTETI,0,0,0,1,0,0,1
Q8HL13,Q8HL13_CARMM,0,0,0,1,0,0,1
Q8HLA3,Q8HLA3_INDPA,0,0,0,1,0,0,1
Q8HL26,Q8HL26_CARAM,0,0,0,1,0,0,1
Q8HL39,Q8HL39_9TELE,0,0,0,1,0,0,1
Q8HL52,Q8HL52_COTRE,0,0,0,1,0,0,1
Q8HL65,Q8HL65_9TELE,0,0,0,1,0,0,1
Q8HL78,Q8HL78_9TELE,0,0,0,1,0,0,1
Q8HL91,Q8HL91_SYNMA,0,0,0,1,0,0,1
Q8HLZ9,Q8HLZ9_9TELE,0,0,0,1,0,0,1
Q8HM12,Q8HM12_MELMU,0,0,0,1,0,0,1
Q8HM25,Q8HM25_CAUJO,0,0,0,1,0,0,1
Q8HN53,Q8HN53_BRUMA,0,0,0,0,1,0,1
Q8HMS1,Q8HMS1_POLSE,0,0,0,1,0,0,1
Q8HMS9,Q8HMS9_POLOR,0,0,0,1,0,0,1
Q8HMU1,Q8HMU1_ERPCA,0,0,0,1,0,0,1
Q8HMV3,Q8HMV3_GYMKI,0,0,0,1,0,0,1
Q8HMW6,Q8HMW6_9TELE,0,0,0,1,0,0,1
Q8HN23,Q8HN23_APUAP,0,0,0,1,0,0,1
Q8HQL9,Q8HQL9_AMICA,0,0,0,1,0,0,1
Q8HM38,Q8HM38_CHATS,0,0,0,1,0,0,1
Q8HQP3,Q8HQP3_ACITR,0,0,0,1,0,0,1
Q8K994,CYOB_BUCAP,0,1,0,0,0,0,1
Q8KX02,Q8KX02_SYNP2,0,1,0,0,0,0,1
Q8KX08,Q8KX08_SYNP2,0,1,0,0,0,0,1
Q8LWM1,Q8LWM1_URSMA,0,0,0,1,0,0,1
Q8LWP0,Q8LWP0_TAMTE,0,0,0,1,0,0,1
Q8HMQ8,Q8HMQ8_POLSP,0,0,0,1,0,0,1
Q8HMP5,Q8HMP5_9ACTI,0,0,0,1,0,0,1
Q8HMN2,Q8HMN2_ATRSP,0,0,0,1,0,0,1
Q8HML9,Q8HML9_9TELE,0,0,0,1,0,0,1
Q8HMK6,Q8HMK6_9TELE,0,0,0,1,0,0,1
Q8HMJ3,Q8HMJ3_9TELE,0,0,0,1,0,0,1
Q8HMI0,Q8HMI0_BASZE,0,0,0,1,0,0,1
Q8HMG7,Q8HMG7_SIRIM,0,0,0,1,0,0,1
Q8HMF4,Q8HMF4_CATRU,0,0,0,1,0,0,1
Q8HME1,Q8HME1_9TELE,0,0,0,1,0,0,1
Q8HMC8,Q8HMC8_PHYJA,0,0,0,1,0,0,1
Q8HMB5,Q8HMB5_LAMNI,0,0,0,1,0,0,1
Q8HMA1,Q8HMA1_BRENE,0,0,0,1,0,0,1
Q8HM89,Q8HM89_9TELE,0,0,0,1,0,0,1
Q8HM77,Q8HM77_LOPSE,0,0,0,1,0,0,1
Q8HM64,Q8HM64_LOPAM,0,0,0,1,0,0,1
Q8HM51,Q8HM51_CHAAE,0,0,0,1,0,0,1
Q8HKQ9,Q8HKQ9_9TELE,0,0,0,1,0,0,1
Q8HKN3,Q8HKN3_ELEAA,0,0,0,1,0,0,1
Q94WJ4,Q94WJ4_MOGAD,0,0,0,1,0,0,1
Q8HBS6,Q8HBS6_9SAUR,0,0,0,1,0,0,1
Q8HBS0,Q8HBS0_LAMGE,0,0,0,1,0,0,1
Q8HBS1,Q8HBS1_9SAUR,0,0,0,1,0,0,1
Q8HBS2,Q8HBS2_9SAUR,0,0,0,1,0,0,1
Q8HBS3,Q8HBS3_ZAMLO,0,0,0,1,0,0,1
Q8HBS4,Q8HBS4_9SAUR,0,0,0,1,0,0,1
Q8HBS5,Q8HBS5_PITME,0,0,0,1,0,0,1
Q8HBS7,Q8HBS7_PANGU,0,0,0,1,0,0,1
Q8HBC0,Q8HBC0_9SAUR,0,0,0,1,0,0,1
Q8HBS8,Q8HBS8_9SAUR,0,0,0,1,0,0,1
Q8HBS9,Q8HBS9_PANVU,0,0,0,1,0,0,1
Q8HBT0,Q8HBT0_ELAQU,0,0,0,1,0,0,1
Q8HBT1,Q8HBT1_PANOS,0,0,0,1,0,0,1
Q8HBT2,Q8HBT2_ELADI,0,0,0,1,0,0,1
Q8HBT3,Q8HBT3_ELACL,0,0,0,1,0,0,1
Q8HBR3,Q8HBR3_9SAUR,0,0,0,1,0,0,1
Q8HBB9,Q8HBB9_9SAUR,0,0,0,1,0,0,1
Q8HKM0,Q8HKM0_SUFFR,0,0,0,1,0,0,1
Q8CPP7,QOX1_STAES,0,1,0,0,0,0,1
Q85UK2,Q85UK2_SYNCH,0,0,0,1,0,0,1
Q87DQ8,Q87DQ8_XYLFT,0,1,0,0,0,0,1
Q887H0,Q887H0_PSESM,0,1,0,0,0,0,1
Q88PN6,Q88PN6_PSEPK,0,1,0,0,0,0,1
Q88RM5,Q88RM5_PSEPK,0,1,0,0,0,0,1
Q89AA4,CYOB_BUCBP,0,1,0,0,0,0,1
Q8D353,Q8D353_WIGBR,0,1,0,0,0,0,1
Q8HBB8,Q8HBB8_ZAMSI,0,0,0,1,0,0,1
Q8D6G6,Q8D6G6_VIBVU,0,0,0,0,0,1,1
Q8DHE9,Q8DHE9_THEEB,0,1,0,0,0,0,1
Q8G263,Q8G263_BRUSU,0,0,0,0,0,1,1
Q8HAZ7,Q8HAZ7_9SAUR,0,0,0,1,0,0,1
Q8HBB6,Q8HBB6_OREPO,0,0,0,1,0,0,1
Q8HBB7,Q8HBB7_9SAUR,0,0,0,1,0,0,1
Q8HBT4,Q8HBT4_9SAUR,0,0,0,1,0,0,1
Q8HBT5,Q8HBT5_9SAUR,0,0,0,1,0,0,1
Q8HBT6,Q8HBT6_PANBA,0,0,0,1,0,0,1
Q8HJT8,Q8HJT8_9SAUR,0,0,0,1,0,0,1
Q8HJT2,Q8HJT2_9SAUR,0,0,0,1,0,0,1
Q8HJT3,Q8HJT3_9SAUR,0,0,0,1,0,0,1
